Category,Model Family,Portfolio,Equity Allocation,Market Condition,Market State,Rebal Type,Rebal Value,TLH Status,Strategy Label,Final NAV,Total Return,CAGR,Volatility (Ann),Sharpe Ratio,Max Drawdown,Return Skewness,Return Kurtosis,Tracking Error (Ann),Information Ratio,Tax Paid,Realized Losses (All),TLH Losses,Rebal Losses,TLH Event Count,Execution Costs,Tax Alpha 2,Loss Carryforward ST,Loss Carryforward LT,Liquidation NAV,Unrealized Gain ST,Unrealized Gain LT,Liquidation Tax,Liquidation Exec Cost
Balanced,GA Selects Tax Aware,GA Selects Tax Aware - 80-20,0.617000,Baseline Market,Baseline (2010–2019),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,1086571.220000,0.086571,0.452988,0.058897,7.691200,-0.016409,-0.121400,-0.040700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1054547.910000,87769.780000,0.000000,30719.420000,1303.890000
Balanced,GA Selects Tax Aware,GA Selects Tax Aware - 80-20,0.617000,Baseline Market,Baseline (2010–2019),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,1086571.220000,0.086571,0.452988,0.058897,7.691200,-0.016409,-0.121400,-0.040700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1054547.910000,87769.780000,0.000000,30719.420000,1303.890000
Balanced,GA Selects Tax Aware,GA Selects Tax Aware - 80-20,0.617000,Baseline Market,Baseline (2010–2019),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,1086571.220000,0.086571,0.452988,0.058897,7.691200,-0.016409,-0.121400,-0.040700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1054547.910000,87769.780000,0.000000,30719.420000,1303.890000
Balanced,GA Selects Tax Aware,GA Selects Tax Aware - 80-20,0.617000,Baseline Market,Baseline (2010–2019),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,1086571.220000,0.086571,0.452988,0.058897,7.691200,-0.016409,-0.121400,-0.040700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1054547.910000,87769.780000,0.000000,30719.420000,1303.890000
Balanced,GA Selects Tax Aware,GA Selects Tax Aware - 80-20,0.617000,Baseline Market,Baseline (2010–2019),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,1086571.220000,0.086571,0.452988,0.058897,7.691200,-0.016409,-0.121400,-0.040700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1054547.910000,87769.780000,0.000000,30719.420000,1303.890000
Balanced,GA Selects Tax Aware,GA Selects Tax Aware - 80-20,0.617000,Bull Market,Bull (2023–2024),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,1460873.200000,0.460873,0.210038,0.122944,1.708400,-0.106136,-0.257600,0.446400,0.000000,0.000000,19277.383962,0.000000,0.000000,0.000000,0,1667.130000,,0.000000,0.000000,1378436.630000,-3143.480000,406495.640000,80670.430000,1766.140000
Balanced,GA Selects Tax Aware,GA Selects Tax Aware - 80-20,0.617000,Bull Market,Bull (2023–2024),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,1483556.370000,0.483556,0.219453,0.126868,1.729800,-0.105687,-0.271800,0.475400,0.000000,0.000000,20921.403581,0.000000,0.000000,0.000000,0,1686.330000,,0.000000,0.000000,1401439.580000,-8349.850000,409906.940000,80311.420000,1805.370000
Balanced,GA Selects Tax Aware,GA Selects Tax Aware - 80-20,0.617000,Bull Market,Bull (2023–2024),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,1506324.030000,0.506324,0.228830,0.126710,1.805900,-0.105687,-0.283100,0.557200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1403011.920000,0.000000,507522.590000,101504.520000,1807.590000
Balanced,GA Selects Tax Aware,GA Selects Tax Aware - 80-20,0.617000,Bull Market,Bull (2023–2024),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,1459321.110000,0.459321,0.209391,0.122713,1.706300,-0.107358,-0.246000,0.433800,0.002983,-0.461600,15121.106961,12104.640000,12104.640841,0.000000,6,1906.200000,-1552.093126,0.000000,0.000000,1375513.040000,-3056.350000,413276.590000,82044.050000,1764.020000
Balanced,GA Selects Tax Aware,GA Selects Tax Aware - 80-20,0.617000,Bull Market,Bull (2023–2024),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,1481868.270000,0.481868,0.218754,0.126981,1.722700,-0.106961,-0.266500,0.464900,0.001848,-0.776100,18674.055700,9592.680000,9592.676495,0.000000,3,1880.990000,-1688.107010,6592.676495,0.000000,1398705.750000,-8751.860000,415554.890000,81360.610000,1801.910000
Balanced,GA Selects Tax Aware,GA Selects Tax Aware - 80-20,0.617000,Bull Market,Bull (2023–2024),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,1503803.800000,0.503804,0.227796,0.126870,1.795500,-0.106961,-0.279400,0.547600,0.001763,-1.007300,-1050.000000,9592.680000,9592.676495,0.000000,3,1389.120000,-2520.233491,0.000000,0.000000,1400121.910000,0.000000,513735.590000,101878.580000,1803.300000
Balanced,GA Selects Tax Aware,GA Selects Tax Aware - 80-20,0.617000,Bull Market,Bull (2023–2024),Calendar,Monthly,Off,Monthly Rebal | No TLH,1440346.820000,0.440347,0.201456,0.119847,1.680900,-0.105514,-0.252500,0.440100,0.000000,0.000000,19952.890774,1181.950000,0.000000,1181.945790,0,2003.370000,,0.000000,0.000000,1361684.360000,7620.150000,371256.470000,76918.350000,1744.120000
Balanced,GA Selects Tax Aware,GA Selects Tax Aware - 80-20,0.617000,Bull Market,Bull (2023–2024),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,1450980.440000,0.450980,0.205910,0.120048,1.715200,-0.105142,-0.246000,0.429700,0.000000,0.000000,13918.004627,339.180000,0.000000,339.180155,0,1669.660000,,0.000000,0.000000,1366193.740000,2784.040000,410312.190000,83036.850000,1749.850000
Balanced,GA Selects Tax Aware,GA Selects Tax Aware - 80-20,0.617000,Bull Market,Bull (2023–2024),Calendar,Yearly,Off,Yearly Rebal | No TLH,1467545.630000,0.467546,0.212815,0.122778,1.733300,-0.105687,-0.264200,0.451100,0.000000,0.000000,11335.614557,0.000000,0.000000,0.000000,0,1434.590000,,0.000000,0.000000,1375424.870000,5069.510000,442858.860000,90346.100000,1774.660000
Balanced,GA Selects Tax Aware,GA Selects Tax Aware - 80-20,0.617000,Bull Market,Bull (2023–2024),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,1442974.220000,0.442974,0.202558,0.120269,1.684200,-0.107066,-0.251400,0.441800,0.003078,0.122400,18080.134998,12098.680000,11844.161098,254.515898,20,2194.080000,2627.392521,0.000000,0.000000,1362905.030000,7943.270000,377697.450000,78319.640000,1749.550000
Balanced,GA Selects Tax Aware,GA Selects Tax Aware - 80-20,0.617000,Bull Market,Bull (2023–2024),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,1451297.430000,0.451297,0.206042,0.120176,1.714500,-0.106667,-0.238000,0.417500,0.002820,-0.211000,10063.325984,11915.950000,11754.639569,161.315156,11,1906.890000,316.989655,0.000000,0.000000,1365033.870000,2733.850000,417781.760000,84513.200000,1750.360000
Balanced,GA Selects Tax Aware,GA Selects Tax Aware - 80-20,0.617000,Bull Market,Bull (2023–2024),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,1468447.540000,0.468448,0.213190,0.123073,1.732200,-0.106961,-0.264700,0.453000,0.002375,-0.150300,7348.546590,11602.470000,11602.465975,0.000000,5,1670.350000,901.908473,6592.676495,0.000000,1374207.910000,7822.000000,448648.590000,92467.420000,1772.220000
Balanced,GA Selects Tax Aware,GA Selects Tax Aware - 80-20,0.617000,Bull Market,Bull (2023–2024),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,1460223.150000,0.460223,0.209767,0.121056,1.732800,-0.106587,-0.239800,0.371700,0.000000,0.000000,14872.991216,0.000000,0.000000,0.000000,0,1583.950000,,0.000000,0.000000,1375034.540000,-1448.840000,418582.770000,83426.790000,1761.820000
Balanced,GA Selects Tax Aware,GA Selects Tax Aware - 80-20,0.617000,Bull Market,Bull (2023–2024),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,1479402.200000,0.479402,0.217734,0.126442,1.722000,-0.105687,-0.266900,0.493100,0.000000,0.000000,17305.158953,0.000000,0.000000,0.000000,0,1624.250000,,0.000000,0.000000,1395244.990000,-5639.910000,417445.730000,82361.160000,1796.050000
Balanced,GA Selects Tax Aware,GA Selects Tax Aware - 80-20,0.617000,Bull Market,Bull (2023–2024),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,1459815.610000,0.459816,0.209598,0.121131,1.730300,-0.107746,-0.233300,0.363100,0.002460,-0.365800,11564.909078,9700.520000,9700.524892,0.000000,4,1780.350000,-407.539584,0.000000,0.000000,1373432.790000,-1416.760000,425073.580000,84621.510000,1761.300000
Balanced,GA Selects Tax Aware,GA Selects Tax Aware - 80-20,0.617000,Bull Market,Bull (2023–2024),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,1477878.760000,0.477879,0.217103,0.126555,1.715500,-0.106961,-0.261900,0.484900,0.001891,-0.722100,14753.928999,11069.190000,11069.185421,0.000000,5,1849.840000,-1523.447164,6592.676495,0.000000,1392393.760000,-4607.970000,423070.850000,83692.580000,1792.420000
